rank,content_id,client_id,decline_probability,value_weighted_score,reason_code,action,archetype_id,days_since_last_update,impressions_90d,clicks_90d,ctr,avg_position,engagement_rate,click_equivalent_value,is_declining_label
16479,content_0f5f2a18c1e3,client_9400f1b21c,0.6053528533385463,0.0,past_visibility_peak,MONITOR,0,20,456,2,0.44,7.9,0.0,0.0,0
16480,content_f2e20dd8d68b,client_d029fa3a95,0.5492195619052067,0.0,inconsistent_traffic,MONITOR,0,8,33,0,0.0,12.8,0.0,0.0,1
16481,content_c43b10190302,client_e29c9c180c,0.2053454347551726,0.0,weak_ranking_position,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
16482,content_4d77876a2201,client_7f2253d7e2,0.707992840166631,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,8153,23,0.28,25.0,4.17,0.0,1
16483,content_174c900f8348,client_7f2253d7e2,0.6742290399537539,0.0,inconsistent_traffic,SCHEDULE_REVIEW,0,20,77,1,1.3,29.8,0.0,0.0,1
16484,content_48fe09b3aa80,client_349c41201b,0.39035300865204553,0.0,large_page_regression_risk,MONITOR,0,20,24592,135,0.55,6.3,1.33,0.0,1
16485,content_8b23ea11d29f,client_6208ef0f77,0.8049650630987748,0.0,content_depth_mismatch,PRIORITY_REVIEW,1,104,1486,2,0.13,14.5,3.85,0.0,1
16486,content_70dba941a4cd,client_6208ef0f77,0.7532614551926043,0.0,large_page_regression_risk,SCHEDULE_REVIEW,1,104,4368,2,0.05,41.2,0.0,0.0,1
16487,content_9f180a1406cc,client_8722616204,0.5953737213098077,0.0,aging_past_lifecycle_peak,MONITOR,0,8,347,0,0.0,6.5,0.0,0.0,1
16488,content_af97d1baebca,client_2c624232cd,0.5429673540461626,0.0,past_visibility_peak,MONITOR,0,11,964,1,0.1,21.8,0.0,0.0,0
16489,content_9de8749fb755,client_4e07408562,0.6157592267929904,0.0,past_visibility_peak,MONITOR,0,14,3447,19,0.55,10.2,10.0,0.0,1
16490,content_d2ad393a975d,client_6208ef0f77,0.6357950290688837,0.0,aging_past_lifecycle_peak,MONITOR,0,20,310,0,0.0,8.0,0.0,0.0,0
16491,content_c1f7a5f18015,client_19581e27de,0.6953964737016414,0.0,inconsistent_traffic,SCHEDULE_REVIEW,1,104,246,0,0.0,25.7,0.0,0.0,0
16492,content_a6075ace40bb,client_a88a7902cb,0.6116143820842501,0.0,inconsistent_traffic,MONITOR,0,20,197,1,0.51,46.2,0.0,0.0,0
16493,content_28b4223f4e5f,client_98a3ab7c34,0.34192731690606887,0.0,aging_past_lifecycle_peak,MONITOR,0,1,1,0,0.0,0.0,0.0,0.0,1
16494,content_a262679eee5d,client_a88a7902cb,0.6431823869429543,0.0,aging_past_lifecycle_peak,MONITOR,0,28,370,3,0.81,6.7,0.0,0.0,1
16495,content_1a021e549b5d,client_4e07408562,0.6847094245255189,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,13,1797,2,0.11,17.8,0.0,0.0,1
16496,content_d998776d015d,client_e29c9c180c,0.17103006124793219,0.0,inconsistent_traffic,MONITOR,2,20,3,0,0.0,2.3,33.33,0.0,0
16497,content_0436486e51bf,client_19581e27de,0.4568232787370212,0.0,inconsistent_traffic,MONITOR,0,22,137,1,0.73,27.3,0.0,0.0,1
16498,content_28a0ef975a77,client_19581e27de,0.5321834853741446,0.0,past_visibility_peak,MONITOR,1,104,2492,18,0.72,6.5,19.35,0.0,0
16499,content_823fd81e88da,client_4e07408562,0.5734503114832741,0.0,past_visibility_peak,MONITOR,0,25,7893,41,0.52,12.3,5.26,0.0,0
16500,content_38a1fdd6b0f6,client_4e07408562,0.6461832552556012,0.0,past_visibility_peak,MONITOR,0,13,2615,1,0.04,9.3,0.0,0.0,0
16501,content_9abe99590242,client_2c624232cd,0.3223672495229074,0.0,inconsistent_traffic,MONITOR,0,20,23,0,0.0,5.4,0.0,0.0,0
16502,content_8510c093dd33,client_a88a7902cb,0.5651141572766345,0.0,inconsistent_traffic,MONITOR,0,20,517,1,0.19,7.5,0.0,0.0,1
16503,content_2fa069101b3d,client_19581e27de,0.671392171251661,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,3828,2,0.05,6.1,0.0,0.0,1
16504,content_fcd9b1419e02,client_d029fa3a95,0.442982505711787,0.0,content_depth_mismatch,MONITOR,0,20,43,0,0.0,16.0,0.0,0.0,1
16505,content_61cec6179092,client_4e07408562,0.5497570290543101,0.0,past_visibility_peak,MONITOR,0,13,1379,2,0.15,23.5,0.0,0.0,0
16506,content_86c98b7fffc0,client_6208ef0f77,0.7065615130403453,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,11897,4,0.03,31.1,1.61,0.0,1
16507,content_1e53b2d2300a,client_8527a891e2,0.5269295984589367,0.0,inconsistent_traffic,MONITOR,0,20,3,0,0.0,10.3,0.0,0.0,1
16508,content_3ee3863d0542,client_6208ef0f77,0.5492271046640926,0.0,large_page_regression_risk,MONITOR,1,104,17590,75,0.43,26.2,0.94,0.0,0
16509,content_d2cc2cd378a0,client_4e07408562,0.5635078253569258,0.0,past_visibility_peak,MONITOR,0,25,8794,14,0.16,10.1,8.33,0.0,0
16510,content_ce2cff683b47,client_19581e27de,0.3567793063560082,0.0,past_visibility_peak,MONITOR,0,22,4446,40,0.9,7.7,5.66,0.0,1
16511,content_78addf8844a1,client_4ec9599fc2,0.2712275098530249,0.0,inconsistent_traffic,MONITOR,1,104,11,0,0.0,35.4,0.0,0.0,1
16512,content_fc1213c8f132,client_8527a891e2,0.6798721605775694,0.0,inconsistent_traffic,SCHEDULE_REVIEW,1,98,1,0,0.0,15.0,0.0,0.0,0
16513,content_bab13030d2a4,client_2c624232cd,0.5007074995220537,0.0,inconsistent_traffic,MONITOR,2,11,276,2,0.72,21.5,28.57,0.0,0
16514,content_393c7840774e,client_f74efabef1,0.6612753698284982,0.0,aging_past_lifecycle_peak,MONITOR,0,20,440,0,0.0,8.9,0.0,0.0,1
16515,content_5f99dcec8b69,client_e629fa6598,0.3278406027414658,0.0,inconsistent_traffic,MONITOR,0,22,20,0,0.0,11.6,0.0,0.0,0
16516,content_4c3062593470,client_e29c9c180c,0.47099270184067143,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,10.0,0.0,0.0,0
16517,content_29b2350b186f,client_19581e27de,0.5056605236923748,0.0,past_visibility_peak,MONITOR,0,22,3017,7,0.23,5.8,0.0,0.0,1
16518,content_5df022f3177d,client_2c624232cd,0.36532915774184044,0.0,inconsistent_traffic,MONITOR,0,11,379,1,0.26,19.2,10.0,0.0,0
16519,content_3730e876eddd,client_6208ef0f77,0.6783734787888158,0.0,content_depth_mismatch,SCHEDULE_REVIEW,1,104,548,0,0.0,26.9,0.0,0.0,0
16520,content_f0f81b9e2de3,client_349c41201b,0.4996856956753149,0.0,large_page_regression_risk,MONITOR,0,20,40845,93,0.23,4.4,2.21,0.0,0
16521,content_bb0f228c36d2,client_4e07408562,0.7031772195051302,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,13,3016,4,0.13,9.6,9.09,0.0,1
16522,content_5af418e9358d,client_e629fa6598,0.20873765660079685,0.0,weak_ranking_position,MONITOR,0,22,49,0,0.0,8.1,0.0,0.0,0
16523,content_acd898a2f08a,client_19581e27de,0.7195770852383335,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,2902,1,0.03,15.6,6.25,0.0,1
16524,content_5f33c103aa9f,client_e629fa6598,0.4626079230708212,0.0,past_visibility_peak,MONITOR,0,22,700,1,0.14,11.8,20.0,0.0,0
16525,content_0d0df202dd71,client_6208ef0f77,0.7464408417585207,0.0,content_depth_mismatch,SCHEDULE_REVIEW,1,104,9203,18,0.2,12.2,1.05,0.0,1
16526,content_c35f57c0d671,client_6208ef0f77,0.5992198857978851,0.0,past_visibility_peak,MONITOR,0,20,2047,34,1.66,27.5,1.47,0.0,0
16527,content_4ce881f8f32e,client_19581e27de,0.6530229870494182,0.0,past_visibility_peak,MONITOR,1,104,713,1,0.14,7.4,0.0,0.0,1
16528,content_deb6f96b4d2a,client_4ec9599fc2,0.4171926379741261,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,4.0,0.0,0.0,0
16529,content_f7b23da696e4,client_19581e27de,0.2868695624668249,0.0,inconsistent_traffic,MONITOR,0,22,50,0,0.0,25.4,0.0,0.0,0
16530,content_8de443806f5c,client_349c41201b,0.7560799645457957,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,166,0,0.0,13.2,0.0,0.0,1
16531,content_437d6e67bfe2,client_f369cb89fc,0.6205966689239646,0.0,aging_past_lifecycle_peak,MONITOR,0,20,67,0,0.0,15.7,0.0,0.0,1
16532,content_5659552c847e,client_19581e27de,0.6711950117099045,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,1962,6,0.31,4.8,0.0,0.0,0
16533,content_fbd9623d5f72,client_f74efabef1,0.7292770828782587,0.0,inconsistent_traffic,SCHEDULE_REVIEW,0,20,322,0,0.0,10.2,0.0,0.0,1
16534,content_f729bbfbcb06,client_6208ef0f77,0.7026942375837708,0.0,content_depth_mismatch,SCHEDULE_REVIEW,1,104,2129,11,0.52,26.3,0.0,0.0,0
16535,content_4949d291ebe8,client_19581e27de,0.39426251242516397,0.0,past_visibility_peak,MONITOR,1,104,1454,5,0.34,2.2,0.0,0.0,1
16536,content_9bb66cc3e9d6,client_f369cb89fc,0.7635123387951603,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,6594,14,0.21,6.3,4.76,0.0,1
16537,content_0062378f1bd9,client_19581e27de,0.5584327279584206,0.0,past_visibility_peak,MONITOR,1,104,1029,0,0.0,28.3,0.0,0.0,0
16538,content_dab75804d00b,client_624b60c58c,0.41196125879027384,0.0,aging_past_lifecycle_peak,MONITOR,0,8,13,0,0.0,3.0,0.0,0.0,0
16539,content_68513b19873a,client_349c41201b,0.7823125089870578,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,718,4,0.56,3.4,0.0,0.0,1
16540,content_b5c65940f6f0,client_19581e27de,0.4858574037604347,0.0,past_visibility_peak,MONITOR,0,20,12565,90,0.72,5.7,3.16,0.0,0
16541,content_c1999429c1e7,client_6208ef0f77,0.6255621546317641,0.0,large_page_regression_risk,MONITOR,1,104,7031,8,0.11,33.7,2.58,0.0,1
16542,content_30c123cdca3e,client_19581e27de,0.7229996221526264,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,2306,2,0.09,5.3,0.0,0.0,0
16543,content_84d9263f79d5,client_19581e27de,0.34893294936051333,0.0,inconsistent_traffic,MONITOR,1,104,864,2,0.23,2.2,0.0,0.0,1
16544,content_15f87980954c,client_a88a7902cb,0.5641940530015425,0.0,past_visibility_peak,MONITOR,0,20,6015,39,0.65,7.8,2.86,0.0,1
16545,content_3d2d274ed879,client_3fdba35f04,0.7648323978211249,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,759,1,0.13,9.2,0.0,0.0,1
16546,content_57fed2298c58,client_19581e27de,0.4775362893597563,0.0,past_visibility_peak,MONITOR,0,22,788,0,0.0,12.6,0.0,0.0,0
16547,content_b2074c89969d,client_d4735e3a26,0.2887670833348705,0.0,inconsistent_traffic,MONITOR,0,20,4,0,0.0,4.3,0.0,0.0,0
16548,content_3b0320392386,client_2c624232cd,0.3192056701387243,0.0,inconsistent_traffic,MONITOR,0,22,52,0,0.0,16.9,0.0,0.0,0
16549,content_53e3110b0240,client_19581e27de,0.6514558450619817,0.0,past_visibility_peak,MONITOR,1,104,20942,47,0.22,3.4,0.0,0.0,1
16550,content_896a19677baf,client_4e07408562,0.5600497527478782,0.0,past_visibility_peak,MONITOR,1,104,1171,0,0.0,22.7,0.0,0.0,0
16551,content_d5ff4b1c8ab1,client_19581e27de,0.5861998547937097,0.0,past_visibility_peak,MONITOR,0,20,34149,71,0.21,3.7,2.5,0.0,0
16552,content_eaae7bda96b0,client_25fc0e7096,0.17253123021939556,0.0,weak_ranking_position,MONITOR,0,6,3,0,0.0,0.0,0.0,0.0,0
16553,content_0508d3d7079c,client_6208ef0f77,0.6587373518636704,0.0,past_visibility_peak,MONITOR,1,104,2171,9,0.41,5.9,0.0,0.0,1
16554,content_db78a288c2ee,client_6208ef0f77,0.6605927461225422,0.0,past_visibility_peak,MONITOR,0,8,2672,12,0.45,25.0,5.0,0.0,0
16555,content_ba42d7e0d6ca,client_6208ef0f77,0.7236272229446226,0.0,content_depth_mismatch,SCHEDULE_REVIEW,1,104,1794,7,0.39,12.6,0.0,0.0,0
16556,content_9f3f4f445b28,client_19581e27de,0.3323100940274854,0.0,large_page_regression_risk,MONITOR,0,20,54647,391,0.72,4.6,1.52,0.0,0
16557,content_8834a08ee28c,client_d4735e3a26,0.09656516935648769,0.0,weak_ranking_position,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
16558,content_e33470067723,client_19581e27de,0.3568729142361343,0.0,past_visibility_peak,MONITOR,0,20,17547,32,0.18,9.9,2.44,0.0,0
16559,content_fb71680aa92c,client_6208ef0f77,0.6031614309362818,0.0,content_depth_mismatch,MONITOR,1,104,1536,13,0.85,23.8,0.0,0.0,0
16560,content_00202ac57009,client_6208ef0f77,0.6105848928731386,0.0,large_page_regression_risk,MONITOR,1,104,61832,54,0.09,18.0,1.7,0.0,1
16561,content_aa86aab939f3,client_624b60c58c,0.5161440316540296,0.0,inconsistent_traffic,MONITOR,0,20,44,0,0.0,7.5,0.0,0.0,0
16562,content_19a325f2e20a,client_9f14025af0,0.5191777949299947,0.0,weak_ranking_position,MONITOR,0,20,516,28,5.43,15.9,16.0,0.0,0
16563,content_5589a28d0374,client_f369cb89fc,0.5683293917848079,0.0,aging_past_lifecycle_peak,MONITOR,0,20,61,0,0.0,3.3,0.0,0.0,1
16564,content_a224bea69b76,client_e29c9c180c,0.2970974601823622,0.0,inconsistent_traffic,MONITOR,0,20,2,0,0.0,48.5,0.0,0.0,0
16565,content_45ad10251169,client_6208ef0f77,0.6406057198940553,0.0,content_depth_mismatch,MONITOR,1,104,7963,19,0.24,24.8,0.67,0.0,1
16566,content_3041c11ba857,client_3fdba35f04,0.6140633604193986,0.0,inconsistent_traffic,MONITOR,1,104,89,0,0.0,30.0,3.23,0.0,1
16567,content_7d67b997b662,client_3fdba35f04,0.8162069301837689,0.0,inconsistent_traffic,PRIORITY_REVIEW,1,104,162,0,0.0,5.5,0.0,0.0,1
16568,content_98c954aa0d49,client_f369cb89fc,0.7914497012677266,0.0,inconsistent_traffic,PRIORITY_REVIEW,0,20,124,0,0.0,3.7,0.0,0.0,0
16569,content_da54e3298920,client_7f2253d7e2,0.7453167088571304,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,4130,9,0.22,6.9,14.29,0.0,1
16570,content_6b404e387fbc,client_2c624232cd,0.3729969551174797,0.0,past_visibility_peak,MONITOR,0,22,286,0,0.0,52.6,0.0,0.0,0
16571,content_0f86630d0269,client_d029fa3a95,0.5704451405860983,0.0,content_depth_mismatch,MONITOR,0,20,61,0,0.0,8.9,0.0,0.0,1
16572,content_a10ceaf6d4f0,client_19581e27de,0.3940494748992761,0.0,large_page_regression_risk,MONITOR,0,20,23360,155,0.66,5.1,3.65,0.0,1
16573,content_e190ab3f4822,client_19581e27de,0.5403366868206806,0.0,past_visibility_peak,MONITOR,1,104,2894,4,0.14,15.8,0.0,0.0,0
16574,content_1638f0d2a064,client_f369cb89fc,0.7519638620117063,0.0,inconsistent_traffic,SCHEDULE_REVIEW,0,20,152,2,1.32,13.1,0.0,0.0,0
16575,content_b060a56e168e,client_4e07408562,0.3674896977011314,0.0,past_visibility_peak,MONITOR,0,25,20764,69,0.33,10.4,8.93,0.0,0
16576,content_a1dfb0636e9c,client_8527a891e2,0.7920032092706172,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,618,0,0.0,14.9,0.0,0.0,1
16577,content_66067a014ad5,client_f74efabef1,0.4559277324274998,0.0,content_depth_mismatch,MONITOR,0,20,2447,2,0.08,10.6,17.39,0.0,0
16578,content_d0696e4638b3,client_25fc0e7096,0.16100372824818748,0.0,aging_past_lifecycle_peak,MONITOR,0,8,3,0,0.0,0.0,0.0,0.0,0
16579,content_0ef221c55893,client_6208ef0f77,0.7162454122600742,0.0,content_depth_mismatch,SCHEDULE_REVIEW,1,104,576,3,0.52,17.9,0.0,0.0,0
16580,content_02b59c4f5428,client_6208ef0f77,0.7865632707830624,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,1787,2,0.11,5.3,0.0,0.0,1
16581,content_17c8bb0c29b1,client_624b60c58c,0.4527529892092094,0.0,aging_past_lifecycle_peak,MONITOR,0,8,10,0,0.0,6.5,0.0,0.0,1
16582,content_728e5efc7ed3,client_9f14025af0,0.22234291414590254,0.0,inconsistent_traffic,MONITOR,0,20,2,0,0.0,2.0,0.0,0.0,0
16583,content_e550ffb258c0,client_2c624232cd,0.41763158902164527,0.0,inconsistent_traffic,MONITOR,0,11,383,0,0.0,12.2,25.0,0.0,0
16584,content_64fcfd13fbfd,client_19581e27de,0.4634914215233578,0.0,inconsistent_traffic,MONITOR,0,22,125,0,0.0,12.5,0.0,0.0,0
16585,content_df07516da8db,client_f369cb89fc,0.6708083563091538,0.0,inconsistent_traffic,SCHEDULE_REVIEW,0,20,62,2,3.23,5.3,0.0,0.0,1
16586,content_5325df77c55e,client_f74efabef1,0.6694582549025825,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,183,1,0.55,28.2,14.29,0.0,1
16587,content_221a953f5db3,client_19581e27de,0.6787042087372576,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,1483,4,0.27,15.0,0.0,0.0,0
16588,content_f9897ac9959b,client_6208ef0f77,0.6861781695721217,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,1913,8,0.42,25.4,0.0,0.0,1
16589,content_bcaa82d15eb2,client_2c624232cd,0.33689667369530074,0.0,past_visibility_peak,MONITOR,0,22,442,1,0.23,50.4,0.0,0.0,0
16590,content_a3d8ee2f09c1,client_a88a7902cb,0.6846122161176375,0.0,content_depth_mismatch,SCHEDULE_REVIEW,0,8,534,1,0.19,30.8,0.0,0.0,1
16591,content_81f853902b31,client_f369cb89fc,0.6626821918235458,0.0,aging_past_lifecycle_peak,MONITOR,0,20,334,1,0.3,3.9,0.0,0.0,0
16592,content_4b40bc3fc714,client_bdd2d3af3a,0.5896170623438484,0.0,aging_past_lifecycle_peak,MONITOR,0,8,548,0,0.0,7.0,0.0,0.0,1
16593,content_17b2765b30e9,client_25fc0e7096,0.1805081443673063,0.0,aging_past_lifecycle_peak,MONITOR,0,8,3,0,0.0,0.0,0.0,0.0,0
16594,content_69aea024a307,client_19581e27de,0.4347409310347457,0.0,past_visibility_peak,MONITOR,0,22,3518,1,0.03,29.5,0.0,0.0,0
16595,content_74d6d4d46019,client_9f14025af0,0.36764591381308026,0.0,inconsistent_traffic,MONITOR,0,20,6,0,0.0,43.3,0.0,0.0,1
16596,content_425b44a2315e,client_7f2253d7e2,0.7262941430813491,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,7616,8,0.11,26.2,0.0,0.0,0
16597,content_e5c5e34f6aaf,client_3fdba35f04,0.7629451082626558,0.0,past_visibility_peak,PRIORITY_REVIEW,0,14,1788,3,0.17,16.1,0.0,0.0,1
16598,content_43d80ec82589,client_f369cb89fc,0.4707702746501918,0.0,inconsistent_traffic,MONITOR,0,8,4,0,0.0,10.0,0.0,0.0,0
16599,content_67b2b7270210,client_6208ef0f77,0.3680234502911308,0.0,large_page_regression_risk,MONITOR,1,104,13089,71,0.54,22.4,2.56,0.0,1
16600,content_0bbb584576ab,client_6208ef0f77,0.7523444322319135,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,1312,2,0.15,24.4,0.0,0.0,1
16601,content_2c33a07ad5d1,client_19581e27de,0.4443854801833197,0.0,past_visibility_peak,MONITOR,0,22,427,0,0.0,32.5,0.0,0.0,0
16602,content_8080d1b35486,client_a88a7902cb,0.5400913204124346,0.0,aging_past_lifecycle_peak,MONITOR,0,28,681,7,1.03,17.0,12.12,0.0,1
16603,content_5170503893db,client_7f2253d7e2,0.6802256146181894,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,14891,54,0.36,18.0,4.08,0.0,1
16604,content_2e361a2a6982,client_e629fa6598,0.3167213324293633,0.0,inconsistent_traffic,MONITOR,0,20,32,0,0.0,13.8,0.0,0.0,0
16605,content_bcb1ecae4766,client_19581e27de,0.6600426335286544,0.0,past_visibility_peak,MONITOR,1,104,479,0,0.0,21.9,0.0,0.0,0
16606,content_8ed0faa782b1,client_4ec9599fc2,0.37594780652803184,0.0,inconsistent_traffic,MONITOR,0,20,8,0,0.0,9.0,0.0,0.0,0
16607,content_436735d73f8b,client_b4944c6ff0,0.6634193381091009,0.0,past_visibility_peak,MONITOR,0,20,36579,58,0.16,5.4,5.88,0.0,1
16608,content_02f3c4b06ce9,client_8527a891e2,0.6172051672918163,0.0,inconsistent_traffic,MONITOR,1,103,28,0,0.0,10.5,0.0,0.0,1
16609,content_e148fb1d4362,client_d4735e3a26,0.46366831783656237,0.0,weak_ranking_position,MONITOR,0,20,104,4,3.85,4.3,12.5,0.0,1
16610,content_9d70410bbefe,client_8527a891e2,0.4822751003223369,0.0,inconsistent_traffic,MONITOR,1,104,5,0,0.0,5.6,0.0,0.0,1
16611,content_b5518d4f3fea,client_4e07408562,0.4982730270322038,0.0,past_visibility_peak,MONITOR,1,104,3822,14,0.37,6.2,0.0,0.0,1
16612,content_1505ce3bb377,client_8527a891e2,0.39187375905958977,0.0,inconsistent_traffic,MONITOR,1,98,1,0,0.0,3.0,0.0,0.0,0
16613,content_51e2ca5f8882,client_19581e27de,0.5243095290155543,0.0,past_visibility_peak,MONITOR,0,22,914,0,0.0,10.2,0.0,0.0,0
16614,content_64fdf67a3b9e,client_e629fa6598,0.21679381751546586,0.0,inconsistent_traffic,MONITOR,0,20,3,0,0.0,5.0,0.0,0.0,0
16615,content_09b9a4d97410,client_4e07408562,0.6401979621084443,0.0,past_visibility_peak,MONITOR,0,13,8263,26,0.31,4.3,0.0,0.0,1
16616,content_47bb4e9ef850,client_19581e27de,0.4481956685815729,0.0,past_visibility_peak,MONITOR,0,20,5320,6,0.11,14.7,0.0,0.0,0
16617,content_b2a61c74b647,client_4e07408562,0.6631972974114451,0.0,past_visibility_peak,MONITOR,1,104,882,0,0.0,45.4,0.0,0.0,0
16618,content_e69b16c41b05,client_6208ef0f77,0.7213185217692832,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,4959,2,0.04,40.2,0.0,0.0,1
16619,content_2624d6750c97,client_349c41201b,0.7171078555061223,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,6283,38,0.6,5.1,4.35,0.0,1
16620,content_03e061f2851d,client_a88a7902cb,0.6453495106351428,0.0,inconsistent_traffic,MONITOR,0,28,150,2,1.33,37.3,0.0,0.0,1
16621,content_8aa48e967c4f,client_19581e27de,0.513425024538489,0.0,past_visibility_peak,MONITOR,0,22,297,1,0.34,22.5,0.0,0.0,0
16622,content_3d5fd946b73e,client_d4735e3a26,0.22554275396378531,0.0,inconsistent_traffic,MONITOR,0,20,18,2,11.11,5.3,0.0,0.0,1
16623,content_d173a4758ef4,client_8527a891e2,0.7282137721466984,0.0,inconsistent_traffic,SCHEDULE_REVIEW,1,102,102,0,0.0,16.3,0.0,0.0,1
16624,content_72cff2364343,client_d029fa3a95,0.5425366626629606,0.0,aging_past_lifecycle_peak,MONITOR,0,20,16,0,0.0,12.7,0.0,0.0,0
16625,content_d82e950a6d46,client_4e07408562,0.29359643658663925,0.0,past_visibility_peak,MONITOR,2,104,423,0,0.0,63.5,33.33,0.0,0
16626,content_bc3b77589ed3,client_3fdba35f04,0.6414258350067046,0.0,inconsistent_traffic,MONITOR,1,104,304,0,0.0,4.2,0.0,0.0,1
16627,content_d7b1c9a30243,client_bbb965ab0c,0.7483090983210655,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,559,1,0.18,14.5,0.0,0.0,1
16628,content_ef7d33eb0975,client_3fdba35f04,0.7956464062511167,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,1288,3,0.23,5.1,0.0,0.0,1
16629,content_70394035079d,client_d029fa3a95,0.6068692134710109,0.0,aging_past_lifecycle_peak,MONITOR,0,20,9,0,0.0,15.8,0.0,0.0,1
16630,content_92e746841fe5,client_6208ef0f77,0.7304896591628941,0.0,content_depth_mismatch,SCHEDULE_REVIEW,1,104,680,1,0.15,6.8,2.27,0.0,1
16631,content_93626b5741e8,client_f369cb89fc,0.25029108067387884,0.0,inconsistent_traffic,MONITOR,0,20,4,0,0.0,0.0,0.0,0.0,0
16632,content_cb7f82dc3ddf,client_2c624232cd,0.3946452009278541,0.0,inconsistent_traffic,MONITOR,0,22,65,0,0.0,10.3,25.0,0.0,0
16633,content_faaf1b1e4d65,client_8527a891e2,0.5302635417093536,0.0,aging_past_lifecycle_peak,MONITOR,0,20,102,0,0.0,40.4,0.0,0.0,1
16634,content_cac1d6f46c0c,client_19581e27de,0.42500630701976416,0.0,past_visibility_peak,MONITOR,1,104,3990,21,0.53,9.3,9.59,0.0,0
16635,content_334fe63310ff,client_a88a7902cb,0.692588983730567,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,28,126,2,1.59,18.0,0.0,0.0,1
16636,content_4a3ee9e56550,client_6208ef0f77,0.6026526017554175,0.0,content_depth_mismatch,MONITOR,1,104,14132,10,0.07,19.1,0.0,0.0,1
16637,content_bf74af5baf71,client_a88a7902cb,0.6225683402070625,0.0,aging_past_lifecycle_peak,MONITOR,0,28,95,0,0.0,22.2,0.0,0.0,1
16638,content_871212880c20,client_f369cb89fc,0.507408421403435,0.0,inconsistent_traffic,MONITOR,0,8,63,2,3.17,4.1,0.0,0.0,1
16639,content_d3536b9d6c47,client_3fdba35f04,0.7376112732328973,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,4999,6,0.12,31.8,0.0,0.0,1
16640,content_e6ad35d19151,client_19581e27de,0.5514927082351808,0.0,large_page_regression_risk,MONITOR,1,104,53510,86,0.16,4.7,3.85,0.0,1
16641,content_c4ba4f2b83d7,client_9f14025af0,0.39923006303599795,0.0,inconsistent_traffic,MONITOR,0,20,15,0,0.0,27.3,0.0,0.0,0
16642,content_7d0eccda990d,client_6208ef0f77,0.5870260069552616,0.0,large_page_regression_risk,MONITOR,1,104,4250,22,0.52,15.0,1.94,0.0,1
16643,content_0f4b5324e591,client_19581e27de,0.7575542440524794,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,756,4,0.53,11.7,0.0,0.0,1
16644,content_7a5be8f2ada6,client_19581e27de,0.16878468079974643,0.0,large_page_regression_risk,MONITOR,0,22,11241,220,1.96,4.3,3.25,0.0,0
16645,content_c3757fba09df,client_19581e27de,0.48647322784569297,0.0,past_visibility_peak,MONITOR,0,22,3022,8,0.26,7.7,0.0,0.0,1
16646,content_956a0bca24e5,client_4e07408562,0.5093276390741145,0.0,past_visibility_peak,MONITOR,0,13,737,2,0.27,23.9,0.0,0.0,0
16647,content_3a1f8b441f3b,client_3fdba35f04,0.6835762675781523,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,978,0,0.0,27.3,0.0,0.0,1
16648,content_f4fbb263b48b,client_bbb965ab0c,0.6818708043125777,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,228,1,0.44,25.7,0.0,0.0,0
16649,content_77c9b7ea1dbd,client_f74efabef1,0.7391915157319219,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,8649,3,0.03,9.0,0.0,0.0,1
